PostalCode,Longitude,Latitude,State2,State,City,County,Region,Area,TimeZone
12239,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12240,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12241,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12242,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12243,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12244,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12245,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12246,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12247,-73.7569,42.6516,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12248,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12249,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12250,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12252,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12255,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12256,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12257,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12261,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12288,-73.7567,42.6525,NY,New York,ALBANY,ALBANY,Northeast,Albany-Schenectady-Troy NY,5
12345,-73.9403,42.8145,NY,New York,SCHENECTADY,SCHENECTADY,Northeast,Albany-Schenectady-Troy NY,5
12604,-73.89092,41.685686,NY,New York,POUGHKEEPSIE,DUTCHESS,Northeast,New York-Newark-Jersey City NY-NJ-PA,5
13024,-76.5665,42.9319,NY,New York,AUBURN,CAYUGA,Northeast,Auburn NY,5
13225,-76.1479,43.0482,NY,New York,SYRACUSE,ONONDAGA,Northeast,Syracuse NY,5
13244,-76.135844,43.035979,NY,New York,SYRACUSE,ONONDAGA,Northeast,Syracuse NY,5
13250,-76.1479,43.0482,NY,New York,SYRACUSE,ONONDAGA,Northeast,Syracuse NY,5
13251,-76.1479,43.0482,NY,New York,SYRACUSE,ONONDAGA,Northeast,Syracuse NY,5
13252,-76.1479,43.0482,NY,New York,SYRACUSE,ONONDAGA,Northeast,Syracuse NY,5
13449,-75.4562,43.2125,NY,New York,ROME,ONEIDA,Northeast,Utica-Rome NY,5
13599,-75.2331,43.1009,NY,New York,UTICA,ONEIDA,Northeast,Utica-Rome NY,5
13699,-74.994714,44.6618,NY,New York,POTSDAM,SAINT LAWRENCE,Northeast,Ogdensburg-Massena NY,5
14233,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14241,-78.8701,42.89,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14260,-78.785536,43.001821,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14261,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14263,-78.8765,42.8868,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14264,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14265,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14267,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14269,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14270,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14272,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14273,-78.8518,42.8867,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14276,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14280,-78.8789,42.8866,NY,New York,BUFFALO,ERIE,Northeast,Buffalo-Cheektowaga-Niagara Falls NY,5
14638,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14639,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14642,-77.623446,43.123002,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14643,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14644,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14646,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14647,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14649,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14650,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14651,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14652,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14653,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14694,-77.6155,43.1544,NY,New York,ROCHESTER,MONROE,Northeast,Rochester NY,5
14831,-77.0553,42.1429,NY,New York,CORNING,STEUBEN,Northeast,Corning NY,5
15069,-79.7651,40.5699,PA,Pennsylvania,NEW KENSINGTON,WESTMORELAND,Northeast,Pittsburgh PA,5
15096,-80.0798,40.6534,PA,Pennsylvania,WARRENDALE,ALLEGHENY,Northeast,Pittsburgh PA,5
15250,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15251,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15252,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15254,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15255,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15257,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15258,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15259,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15261,-79.963908,40.444591,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15262,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15265,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15267,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15268,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15270,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15277,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15278,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15279,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15281,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15282,-79.989261,40.436933,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15283,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15286,-79.9963,40.4409,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15289,-79.941817,40.444374,PA,Pennsylvania,PITTSBURGH,ALLEGHENY,Northeast,Pittsburgh PA,5
15510,-79.0784,40.0084,PA,Pennsylvania,SOMERSET,SOMERSET,Northeast,Somerset PA,5
15605,-79.5395,40.3017,PA,Pennsylvania,GREENSBURG,WESTMORELAND,Northeast,Pittsburgh PA,5
15606,-79.5395,40.3017,PA,Pennsylvania,GREENSBURG,WESTMORELAND,Northeast,Pittsburgh PA,5
15705,-79.159486,40.615415,PA,Pennsylvania,INDIANA,INDIANA,Northeast,Indiana PA,5
16016,-79.8995,41.1086,PA,Pennsylvania,BOYERS,BUTLER,Northeast,Pittsburgh PA,5
16017,-79.8995,41.1086,PA,Pennsylvania,BOYERS,BUTLER,Northeast,Pittsburgh PA,5
16018,-79.8995,41.1086,PA,Pennsylvania,BOYERS,BUTLER,Northeast,Pittsburgh PA,5
16172,-80.330108,41.117588,PA,Pennsylvania,NEW WILMINGTON,LAWRENCE,Northeast,New Castle PA,5
16366,-79.1454,41.8437,PA,Pennsylvania,WARREN,WARREN,Northeast,Warren PA,5
16367,-79.1454,41.8437,PA,Pennsylvania,WARREN,WARREN,Northeast,Warren PA,5
16368,-79.2686,41.8395,PA,Pennsylvania,WARREN,WARREN,Northeast,Warren PA,5
16369,-79.2686,41.8395,PA,Pennsylvania,WARREN,WARREN,Northeast,Warren PA,5
16388,-80.1517,41.6414,PA,Pennsylvania,MEADVILLE,CRAWFORD,Northeast,Meadville PA,5
16444,-80.123039,41.873417,PA,Pennsylvania,EDINBORO,ERIE,Northeast,Erie PA,5
16475,-80.3667,41.8906,PA,Pennsylvania,ALBION,ERIE,Northeast,Erie PA,5
16522,-80.0853,42.1294,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16530,-80.0853,42.1294,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16531,-80.0853,42.1294,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16534,-80.08527,42.12144,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16538,-80.0853,42.1294,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16541,-80.086,42.1285,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16544,-80.0829,42.1206,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16546,-80.0703,42.1172,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16550,-80.0869,42.1315,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16553,-80.0853,42.1294,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16563,-79.9836,42.1246,PA,Pennsylvania,ERIE,ERIE,Northeast,Erie PA,5
16654,-78.0155,40.4885,PA,Pennsylvania,HUNTINGDON,HUNTINGDON,Northeast,Huntingdon PA,5
16698,-78.3876,40.8586,PA,Pennsylvania,HOUTZDALE,CLEARFIELD,Northeast,DuBois PA,5
16699,-78.5918,40.4598,PA,Pennsylvania,CRESSON,CAMBRIA,Northeast,Johnstown PA,5
17012,-76.9205,40.2398,PA,Pennsylvania,CAMP HILL,CUMBERLAND,Northeast,Harrisburg-Carlisle PA,5
17089,-76.9205,40.2397,PA,Pennsylvania,CAMP HILL,CUMBERLAND,Northeast,Harrisburg-Carlisle PA,5
17107,-76.8847,40.2736,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17120,-76.8822,40.2682,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17121,-76.8842,40.2688,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17122,-76.8842,40.2688,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17123,-76.8842,40.2688,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17124,-76.8842,40.2688,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17125,-76.8842,40.2688,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17126,-76.8842,40.2688,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17127,-76.8842,40.2688,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17128,-76.8842,40.2688,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17130,-76.8875,40.2761,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17140,-76.8847,40.2736,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17177,-76.8847,40.2736,PA,Pennsylvania,HARRISBURG,DAUPHIN,Northeast,Harrisburg-Carlisle PA,5
17332,-76.9835,39.8009,PA,Pennsylvania,HANOVER,YORK,Northeast,York-Hanover PA,5
17333,-76.9835,39.8009,PA,Pennsylvania,HANOVER,YORK,Northeast,York-Hanover PA,5
17334,-76.9835,39.8009,PA,Pennsylvania,HANOVER,YORK,Northeast,York-Hanover PA,5
17335,0,0,PA,Pennsylvania,HANOVER,YORK,Northeast,York-Hanover PA,5
17573,-76.1687,40.0261,PA,Pennsylvania,LANCASTER,LANCASTER,Northeast,Lancaster PA,5
17622,-76.31,40.04,PA,Pennsylvania,LANCASTER,LANCASTER,Northeast,Lancaster PA,5
17699,-76.3058,40.0376,PA,Pennsylvania,LANCASTER,LANCASTER,Northeast,Lancaster PA,5
17705,-77.0017,41.2411,PA,Pennsylvania,WILLIAMSPORT,LYCOMING,Northeast,Williamsport PA,5
17822,-76.6134,40.9634,PA,Pennsylvania,DANVILLE,MONTOUR,Northeast,Bloomsburg-Berwick PA,5
17932,-76.2309,40.7837,PA,Pennsylvania,FRACKVILLE,SCHUYLKILL,Northeast,Pottsville PA,5
18003,-75.4328,40.6428,PA,Pennsylvania,LEHIGH VALLEY,NORTHAMPTON,Northeast,Allentown-Bethlehem-Easton PA-NJ,5
18025,-75.46,40.6013,PA,Pennsylvania,BETHLEHEM,LEHIGH,Northeast,Allentown-Bethlehem-Easton PA-NJ,5
18098,-75.4972,40.5396,PA,Pennsylvania,EMMAUS,LEHIGH,Northeast,Allentown-Bethlehem-Easton PA-NJ,5
18099,-75.4972,40.5396,PA,Pennsylvania,EMMAUS,LEHIGH,Northeast,Allentown-Bethlehem-Easton PA-NJ,5
18448,-75.6041,41.4687,PA,Pennsylvania,OLYPHANT,LACKAWANNA,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18540,-75.6626,41.4088,PA,Pennsylvania,SCRANTON,LACKAWANNA,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18577,-75.6626,41.4088,PA,Pennsylvania,SCRANTON,LACKAWANNA,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18690,-75.9637,41.3361,PA,Pennsylvania,DALLAS,LUZERNE,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18762,-75.9018,41.2329,PA,Pennsylvania,WILKES BARRE,LUZERNE,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18764,-75.8677,41.2565,PA,Pennsylvania,WILKES BARRE,LUZERNE,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18765,-75.9082,41.2369,PA,Pennsylvania,WILKES BARRE,LUZERNE,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18766,-75.8796,41.2476,PA,Pennsylvania,WILKES BARRE,LUZERNE,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18767,-75.8756,41.2486,PA,Pennsylvania,WILKES BARRE,LUZERNE,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18769,-75.8867,41.2463,PA,Pennsylvania,WILKES BARRE,LUZERNE,Northeast,Scranton--Wilkes-Barre--Hazleton PA,5
18991,-75.1001,40.2068,PA,Pennsylvania,WARMINSTER,BUCKS,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19048,-74.9234,40.1746,PA,Pennsylvania,FORT WASHINGTON,BUCKS,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19049,-74.9234,40.1746,PA,Pennsylvania,FORT WASHINGTON,BUCKS,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19080,-75.3883,40.0438,PA,Pennsylvania,WAYNE,DELAWARE,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19088,-75.3883,40.0438,PA,Pennsylvania,WAYNE,DELAWARE,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19089,-75.3883,40.0438,PA,Pennsylvania,WAYNE,DELAWARE,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19091,-75.3882,39.9164,PA,Pennsylvania,MEDIA,DELAWARE,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19092,-75.1642,39.9524,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19093,-75.1642,39.9524,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19098,-75.3089,39.9043,PA,Pennsylvania,HOLMES,DELAWARE,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19099,-75.1642,39.9524,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19161,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19162,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19170,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19171,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19172,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19173,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19175,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19177,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19178,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19179,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19181,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19182,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19183,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19184,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19185,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19187,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19188,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19191,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19192,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19193,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19194,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19195,-75.16,39.95,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19196,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19197,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19244,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19255,-75.1645,39.9525,PA,Pennsylvania,PHILADELPHIA,PHILADELPHIA,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19339,-75.5209,39.8853,PA,Pennsylvania,CONCORDVILLE,DELAWARE,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19340,-75.5209,39.8853,PA,Pennsylvania,CONCORDVILLE,DELAWARE,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19383,-75.609213,39.936882,PA,Pennsylvania,WEST CHESTER,CHESTER,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19415,-75.3405,40.1215,PA,Pennsylvania,EAGLEVILLE,MONTGOMERY,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19424,-75.2667,40.1522,PA,Pennsylvania,BLUE BELL,MONTGOMERY,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19429,-75.3018,40.0795,PA,Pennsylvania,CONSHOHOCKEN,MONTGOMERY,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19441,-75.3878,40.2794,PA,Pennsylvania,HARLEYSVILLE,MONTGOMERY,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19455,-75.2788,40.2105,PA,Pennsylvania,NORTH WALES,MONTGOMERY,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19493,-75.4701,40.0968,PA,Pennsylvania,VALLEY FORGE,CHESTER,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19494,-75.4701,40.0968,PA,Pennsylvania,VALLEY FORGE,CHESTER,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19495,-75.4701,40.0968,PA,Pennsylvania,VALLEY FORGE,CHESTER,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19496,-75.4701,40.0968,PA,Pennsylvania,VALLEY FORGE,CHESTER,Northeast,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19712,-75.7501,39.6837,DE,Delaware,NEWARK,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19718,-75.7501,39.6837,DE,Delaware,NEWARK,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19721,-75.5664,39.6618,DE,Delaware,NEW CASTLE,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19725,-75.7501,39.6837,DE,Delaware,NEWARK,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19726,-75.7501,39.6837,DE,Delaware,NEWARK,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19884,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19885,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19886,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19890,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19891,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19892,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19893,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19894,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19895,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19896,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19897,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
19898,-75.5466,39.7459,DE,Delaware,WILMINGTON,NEW CASTLE,South,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,5
20042,-77.0367,38.895,DC,District of Columbia,WASHINGTON,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
20046,-77.0367,38.895,DC,District of Columbia,WASHINGTON,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
20047,-77.0367,38.895,DC,District of Columbia,WASHINGTON,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
20049,-77.0367,38.895,DC,District of Columbia,WASHINGTON,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
